code,num
C1072,702.5406164814075
C1128,1130.2934882631826
C1456,564.47844153149
C1840,508.027263316268
C1332,1062.3472016697501
C1563,1563.0694055129593
C1794,966.708235435099
C1640,448.2435820743923
C1377,341.2956981287923
C2072,245.78522922947627
C1472,418.5886676883221
C1006,313.1510352704738
C1006,329.0586798349252
C1083,409.9358137037886
C1311,266.50740155052597
C2676,272.0314322817577
C2676,256.6925150669082
C2318,246.64432263932164
C1603,522.3814837410555
C2523,352.2549334598614
C2177,128.52063362243786
C2177,73.25134968146085
C2411,725.7765191875395
C2033,230.24201350974056
C2033,180.93017407138115
C1604,437.754702334075
C2535,529.4476158409154
C1040,500.48317734396306
C2417,482.106323193522
C1812,125.73154059642496
C1812,64.41413995654631
C2253,108.71430782207398
C2253,32.216109657450886
C1294,582.6434092767732
C1772,595.8388747005888
C2646,558.5161855963094
C1152,977.2138225258732
C2423,202.55028580203106
C1844,479.43797144095737
C1318,328.26153468009136
C1729,132.63344891506875
C1729,8.58006892381701
C1602,318.43738162701504
C1239,430.3158849467446
C1721,611.9654161598503
C1902,820.6699389004962
C1855,346.5493758333746
C2600,455.4634258405765
C1071,434.08042995122975
C2295,370.4436895867618
C1621,557.2385208300628
C1852,1000.1047066294551
C2555,1083.1307741429694
C1297,446.0114020591308
C2323,521.7465360102406
C2215,330.3037076949348
C2112,380.6748867346002
C1830,791.2751715993207
C2602,244.10204689759212
C2608,1055.7447810024776
C1215,582.0580269696568
C2369,540.0750158116324
C1158,267.5357213886049
C1887,516.6662741229952
C1189,291.72394572010523
C1637,464.30715657325516
C1225,241.19363059706467
C2374,356.4602866335509
C2397,549.3489731759548
C1105,865.3838108862515
C1782,376.23985751526044
C1629,183.7161025775053
C1708,318.22460864768703
C2144,483.3757942353097
C1617,966.1466557925326
C1149,565.9555862295133
C1323,495.7899948071972
C1064,674.3806171838853
C1019,289.3443431371394
C2269,549.8984115361689
C1416,797.4302580746297
C1250,947.9833820335091
C1741,480.57652288078884
C1016,649.0556700460735
C2675,964.2602726318602
C2436,663.92264234358
C2039,747.8578425544822
C1253,641.6211280006029
C2028,1214.53253977665
C1166,321.6876417941262
C1135,270.76711532531436
C1216,277.44455100071906
C1593,267.9548152226647
C1826,260.43687803411876
C1827,382.51074825286867
C1564,295.7122408376369
C1495,884.5507515199365
C2653,877.4101199903457
C1392,588.8591777340921
C2128,289.2778951915586
C1282,670.5444085322932
C1521,1134.5727222219953
C2076,1040.4940848096514
C1060,633.3796899919512
C2473,1051.4498069436838
C2557,737.2381603303234
C1835,892.0620399966888
C2224,808.8455474504085
C2222,352.37056556652385
C2430,741.1637059219847
C2497,840.4200701589729
C1494,1034.9624218227534
C1457,704.3603702793855
C1525,1135.9200695281988
C1712,615.7762325524361
C2267,1037.4076800061557
C1623,265.3505748931738
C2131,537.0709950790456
C2691,1213.9810930540073
C1147,852.463775630275
C1692,1027.225461326474
C1570,909.9675973226351
C1474,168.21898439386246
C1633,142.5402379043672
C2113,578.1404024321378
C2175,934.0799012916898
C2303,1360.1920172358182
C2547,541.2821180337141
C2292,808.2676200169617
C1496,845.8134711477946
C1289,371.4438693101108
C1849,690.4763827029612
C1003,276.9529408181327
C2268,478.611158993892
C2551,587.4885053408836
C2688,99.73352636873665
C1030,41.57063615168124
C1327,113.91111657480758
C2451,574.864965689745
C1749,594.8412937140731
C1349,249.87137238583773
C2043,259.48470895060865
C1229,277.5073454921088
C2363,450.71517526935463
C1414,513.1545460933194
C2174,545.3057891673097
C2091,107.33940141629711
C2335,468.40350163192704
C1841,37.00210111761106
C2404,122.48576911055562
C1683,219.4607849258378
C1038,279.2748539069423
C2456,278.3980233689979
C1266,549.7759276233782
C2152,39.828960688600716
C1267,378.01396145652575
C2189,274.7155762230889
